card_id,name,set,pack,image_url,lowest_price,market_price,highest_price
6a2b085b-623b-450f-8ffe-7c39f45070de,Empoleon FB,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/empoleon-fb-supreme-victors-sv-27.jpg,2.75,4.48,55.0
a680febc-0bbf-4c63-9bbf-3d05de945ec9,Exploud,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/exploud-supreme-victors-sv-28.jpg,0.79,1.22,19.98
b8b109c0-73ae-45d7-a068-672bf6fea804,Honchkrow,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/honchkrow-supreme-victors-sv-29.jpg,0.99,1.71,25.6
76cbb0e8-473e-489a-8368-67a1d099e7c7,Lickilicky C,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/lickilicky-c-supreme-victors-sv-30.jpg,3.51,7.03,96.86
129ed0c1-fe43-413a-a5db-ce7d4cb631b2,Lucario C,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/lucario-c-supreme-victors-sv-31.jpg,20.61,27.49,302.0
0c802991-e1e6-4c18-b714-c73f18166a34,Lunatone,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/lunatone-supreme-victors-sv-32.jpg,0.5,1.13,19.98
976a83c0-12e8-4fb4-b17d-3f9406978c72,Mawile,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/mawile-supreme-victors-sv-33.jpg,2.25,4.63,57.4
bfb00b35-1ab8-4d82-8e84-10384d01ecca,Medicham,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/medicham-supreme-victors-sv-34.jpg,0.4,1.27,19.98
34727573-c4ad-424e-bbab-61c61f6b98bd,Milotic C,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/milotic-c-supreme-victors-sv-35.jpg,5.55,8.27,159.86
cfdf310c-ff6c-4664-9e3e-a03d4404de63,Moltres,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/moltres-supreme-victors-sv-36.jpg,2.9,4.07,77.52
553998b0-3d90-4fd1-8999-48be6d4b3d7f,Mr. Mime,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/mr.-mime-supreme-victors-sv-37.jpg,0.62,2.05,26.2
844fb33c-de98-4cbf-b7b4-3b06cb9b699c,Parasect,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/parasect-supreme-victors-sv-38.jpg,0.8,1.46,25.4
c456a929-8345-4d5f-ab7e-87a4eaf422e7,Primeape,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/primeape-supreme-victors-sv-39.jpg,1.02,1.54,19.98
d4110674-fca3-45f4-aa3b-f20524f22dc9,Roserade C,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/roserade-c-supreme-victors-sv-40.jpg,1.62,3.58,43.1
ceb8091c-eb10-4a9d-baa1-276b5cd219a9,Sableye G,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/sableye-g-supreme-victors-sv-41.jpg,3.6,8.14,82.9
21852118-d4ca-433e-a9ef-364f4bb1e403,Sandslash,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/sandslash-supreme-victors-sv-42.jpg,0.8,2.23,28.1
a8b452a4-3929-4ade-9189-df19d5d23b3f,Seaking,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/seaking-supreme-victors-sv-43.jpg,0.75,1.65,19.98
adab4b11-c9d2-4f3c-ad7a-0cdf9b583ef1,Shedinja,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/shedinja-supreme-victors-sv-44.jpg,1.37,2.97,51.2
3c34d450-fd6b-45be-8f79-456d50da1cd9,Solrock,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/solrock-supreme-victors-sv-45.jpg,0.44,0.85,19.98
95dbdd2d-98ad-4323-a806-d96399208253,Spinda,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/spinda-supreme-victors-sv-46.jpg,1.49,1.93,77.79
83091fe8-fe6d-45a1-b650-b59d97710fb9,Wailord,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/wailord-supreme-victors-sv-47.jpg,2.5,4.85,60.0
05f40886-2e2b-4ab7-8d55-0c9ac122d912,Zapdos,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/zapdos-supreme-victors-sv-48.jpg,5.0,5.72,50.5
3fb03874-e857-4a48-aa63-f690f6cf98d2,Altaria C,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/altaria-c-supreme-victors-sv-49.jpg,0.97,2.79,199.9
2368bda6-8dd8-4985-bc6e-5d1ff56cfd0d,Arcanine,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/arcanine-supreme-victors-sv-50.jpg,2.5,4.89,53.1
b669e738-3577-495e-969d-ca28ec7c05e3,Bibarel,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/bibarel-supreme-victors-sv-51.jpg,0.1,0.48,19.98
3db3d74f-484a-4808-be5d-c1973c9b0cba,Breloom,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/breloom-supreme-victors-sv-52.jpg,0.37,0.73,19.98
486da58b-5577-48f3-ab3c-eb9f2dcea1fa,Carnivine,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/carnivine-supreme-victors-sv-53.jpg,0.25,0.45,19.98
90c77289-18ae-4c10-8101-edcf9455f2b7,Chatot G,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/chatot-g-supreme-victors-sv-54.jpg,0.9,1.2,19.98
c4fcd9a8-3565-4bdd-820e-1cd2e1979a71,Cherrim,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/cherrim-supreme-victors-sv-55.jpg,2.5,3.41,28.0
09b1949b-54fa-4515-a8fe-0d217b34b5fc,Dragonite FB,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/dragonite-fb-supreme-victors-sv-56.jpg,13.99,14.7,509.9
e03bd666-bf17-46e3-938d-2f72d8ae51d4,Drifblim,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/drifblim-supreme-victors-sv-57.jpg,0.23,0.38,19.98
fbaed268-9656-409a-b109-e766ecfc2eb9,Floatzel,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/floatzel-supreme-victors-sv-58.jpg,0.15,0.31,19.98
e3694e7e-b664-4596-bd43-4ceb38b54384,Gabite,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/gabite-supreme-victors-sv-59.jpg,0.75,2.38,26.0
34fb87a4-09dd-4283-b3e8-a13e25983669,Garchomp C,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/garchomp-c-supreme-victors-sv-60.jpg,8.99,10.85,259.9
5023efe7-371c-45be-9fb8-a197453691c8,Hippopotas,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/hippopotas-supreme-victors-sv-61.jpg,0.18,0.59,19.98
7eddfebf-37d5-4bba-9443-20eb09b6809c,Ivysaur,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/ivysaur-supreme-victors-sv-62.jpg,1.5,3.71,96.52
4252ac2c-b141-4fd1-96db-919f65c0ba4f,Lopunny,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/lopunny-supreme-victors-sv-63.jpg,0.59,1.91,96.94
de4e1751-be0f-4a0d-8c58-743a7dac5278,Loudred,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/loudred-supreme-victors-sv-64.jpg,0.19,0.38,19.98
414dc60c-ac7c-4862-a575-61f9394dda57,Magmar,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/magmar-supreme-victors-sv-65.jpg,0.25,0.4,19.98
1d45c1d7-0c1a-45bc-b285-dc23791325a6,Manectric G,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/manectric-g-supreme-victors-sv-66.jpg,0.39,1.05,19.98
f35f3bc2-4769-4fda-8a16-83daa68df0b4,Marshtomp,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/marshtomp-supreme-victors-sv-67.jpg,0.75,1.79,19.98
46bcd016-96f3-4412-b368-7f755aa2c491,Masquerain,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/masquerain-supreme-victors-sv-68.jpg,0.18,0.3,19.98
23651ead-f0c0-4638-b8b6-f5c53fb428e9,Metang,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/metang-supreme-victors-sv-69.jpg,0.24,0.55,19.98
1b02487f-7848-4a27-85ce-5c6399c6589e,Milotic,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/milotic-supreme-victors-sv-70.jpg,1.15,3.84,5.98
809fa450-05db-4a2f-845b-fdb1cca632d8,Minun,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/minun-supreme-victors-sv-71.jpg,14.32,15.19,68.65
1bd4ad5d-b4ea-40d1-a3de-4babc6c96f16,Murkrow,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/murkrow-supreme-victors-sv-72.jpg,0.3,0.58,19.74
70c19354-a510-4098-bac9-a20a44924aab,Ninjask,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/ninjask-supreme-victors-sv-73.jpg,0.27,0.71,19.98
a9f6b94b-cbca-445f-b189-17df63e6a805,Numel,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/numel-supreme-victors-sv-74.jpg,0.24,0.76,69.0
d6a88373-84e5-418e-ae6d-2a48dc40b569,Pinsir,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/pinsir-supreme-victors-sv-75.jpg,0.42,0.71,19.98
e95d6881-e1af-480a-81a7-fd7cf6a02b34,Plusle,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/plusle-supreme-victors-sv-76.jpg,10.0,18.56,149.8
1515545e-af3f-49c2-b6e0-801a3320a705,Raichu,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/raichu-supreme-victors-sv-77.jpg,2.65,3.09,28.2
34881a98-2dd5-4d6d-a132-9c5a5b9b4efe,Raticate G,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/raticate-g-supreme-victors-sv-78.jpg,0.2,0.48,19.98
65b4b766-221c-4f09-ad24-180d6770fc82,Relicanth,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/relicanth-supreme-victors-sv-79.jpg,0.24,0.56,19.98
daba905c-4dfe-41fb-99ca-45c07b3eda4c,Rhydon,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/rhydon-supreme-victors-sv-80.jpg,0.24,0.61,19.98
876757b2-3796-4a57-8fac-508decb2b4bf,Roserade,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/roserade-supreme-victors-sv-81.jpg,0.2,0.6,19.98
315ec0d8-7904-433d-b259-69b2aae2e251,Rotom,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/rotom-supreme-victors-sv-82.jpg,0.44,1.21,19.98
c2f28289-7fa6-4f0b-ac00-6eec84eab987,Skarmory FB,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/skarmory-fb-supreme-victors-sv-83.jpg,0.61,1.08,19.98
42d977c4-dd08-4a1a-82ec-b602e30f18ac,Spiritomb C,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/spiritomb-c-supreme-victors-sv-84.jpg,0.49,1.53,19.98
9bf032e7-a76a-4806-af12-007f26348117,Staravia,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/staravia-supreme-victors-sv-85.jpg,0.19,0.3,19.98
dfdd1769-3638-480c-9789-ea804982490f,Togekiss C,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/togekiss-c-supreme-victors-sv-86.jpg,1.47,3.72,33.1
c266cc17-4833-43bb-822d-1d855f534f26,Wailmer,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/wailmer-supreme-victors-sv-87.jpg,0.29,0.64,19.98
f4c8ed8c-ad10-4a22-a196-2ffadad24f66,Yanma,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/yanma-supreme-victors-sv-88.jpg,0.25,0.44,19.98
1f7d2ede-3f37-4bf0-90ee-1fef5443c066,Baltoy,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/baltoy-supreme-victors-sv-89.jpg,0.27,0.75,19.98
0b9a273a-2d8c-4abd-a5d1-16999d55a162,Beldum,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/beldum-supreme-victors-sv-90.jpg,0.09,0.36,19.98
8b52e9d0-0f77-45d0-b81c-334c6836e0a8,Bidoof,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/bidoof-supreme-victors-sv-91.jpg,0.17,0.66,19.98
5fbbf63b-e135-447f-be35-7ee09f4e38ed,Buizel,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/buizel-supreme-victors-sv-92.jpg,0.05,0.38,19.98
475fb871-6456-451e-85a4-4d1d55361bbb,Bulbasaur,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/bulbasaur-supreme-victors-sv-93.jpg,1.37,4.39,58.1
9da666a2-6a94-456e-ace9-fea10590877c,Buneary,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/buneary-supreme-victors-sv-94.jpg,0.21,0.6,19.98
a249ba0c-a8e2-4027-839b-f962e8e13f41,Chatot,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/chatot-supreme-victors-sv-95.jpg,0.2,0.4,19.98
0b9ebad7-e640-45a9-af3f-c7d21842069b,Cherubi,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/cherubi-supreme-victors-sv-96.jpg,0.48,0.91,2.5
9cf23b5a-a537-440c-bfa5-059744607d89,Chimchar,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/chimchar-supreme-victors-sv-97.jpg,0.14,0.43,18.64
26d95b97-731d-4c63-9fdd-ef4951bb972f,Chingling,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/chingling-supreme-victors-sv-98.jpg,1.39,2.73,247.0
050dd15c-0ff9-48bf-aaf4-8e460495aa31,Combee,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/combee-supreme-victors-sv-99.jpg,0.05,0.33,19.98
5ea4e4cd-ca1d-49c8-bd34-b6db89d46a20,Corphish,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/corphish-supreme-victors-sv-100.jpg,0.15,0.33,23.49
1c7a450f-976c-4dd2-acc9-912babf5e7b1,Croagunk,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/croagunk-supreme-victors-sv-101.jpg,0.1,0.32,19.98
f12943b7-08cd-4259-8230-cce5b7395588,Doduo,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/doduo-supreme-victors-sv-102.jpg,0.15,0.34,19.7
c136fdeb-7126-4383-a0d0-63973eee6170,Drifloon,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/drifloon-supreme-victors-sv-103.jpg,0.2,0.33,1.74
ad4d1211-0b33-4738-b928-c2531c07c0b4,Feebas,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/feebas-supreme-victors-sv-104.jpg,0.25,0.54,19.98
c5aaaa1d-04bf-4900-b3e6-68e3bdd3873d,Geodude,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/geodude-supreme-victors-sv-105.jpg,0.1,0.37,19.98
f9b7eb2a-a452-41ef-9aa0-4e1ec2f0bd95,Gible,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/gible-supreme-victors-sv-106.jpg,0.24,0.59,19.98
514763d0-4e83-49bb-8e7c-3087bb736453,Goldeen,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/goldeen-supreme-victors-sv-107.jpg,0.12,0.38,19.98
5f7780aa-e0f0-467d-acd7-2113f8ea20b5,Growlithe,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/growlithe-supreme-victors-sv-108.jpg,0.51,2.95,19.98
0c27af9c-26c2-4eed-9558-9b4d964566ef,Kricketot,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/kricketot-supreme-victors-sv-109.jpg,0.1,0.31,19.98
19e9da80-2284-4915-bec3-fe553f42df64,Magikarp,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/magikarp-supreme-victors-sv-110.jpg,0.8,1.85,27.1
152f25dd-942e-4353-9b86-a93cdcb0d732,Magnemite,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/magnemite-supreme-victors-sv-111.jpg,0.15,0.37,19.4
725827b9-d241-4fc3-a8a0-84dbdce5bb0c,Mankey,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/mankey-supreme-victors-sv-112.jpg,0.11,0.41,1.49
42edbc82-7a90-4f96-bbdd-86ff9e46eee1,Meditite,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/meditite-supreme-victors-sv-113.jpg,0.14,0.34,19.98
1ac59577-9d77-45d6-aeb3-f476a6d8e0bc,Meowth,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/meowth-supreme-victors-sv-114.jpg,0.34,1.59,95.55
bade8630-638c-477d-983f-ff4525765740,Mime Jr.,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/mime-jr.-supreme-victors-sv-115.jpg,0.45,0.77,19.98
dadc330f-a6e1-43bc-b282-65262faf0b7d,Mudkip,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/mudkip-supreme-victors-sv-116.jpg,1.26,2.49,49.99
5879063c-a2bb-4f2f-8649-177c05ae3155,Nincada,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/nincada-supreme-victors-sv-117.jpg,0.29,0.64,19.98
28b6ef69-9f5e-4bdd-8ab1-824f11587ea4,Pachirisu,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/pachirisu-supreme-victors-sv-118.jpg,0.2,0.68,3.0
ebfb443f-019e-4148-9045-0a120eafc5d2,Paras,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/paras-supreme-victors-sv-119.jpg,0.17,0.39,19.98
84dfed6a-ef11-4bf5-9b00-6bafde9e4a9b,Pikachu,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/pikachu-supreme-victors-sv-120.jpg,4.01,8.7,95.09
ba623aa9-f617-474e-b815-6b5d47c1e471,Piplup,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/piplup-supreme-victors-sv-121.jpg,2.25,3.37,47.9
dfc187fe-b12f-4e51-8abe-5a503460881c,Rhyhorn,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/rhyhorn-supreme-victors-sv-122.jpg,1.44,4.55,48.56
f07374b2-2088-4337-8c5f-9c2cceed44f4,Roselia,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/roselia-supreme-victors-sv-123.jpg,0.17,0.28,19.98
bfc613ec-645c-4b17-9fcf-6e30c6fab656,Sandshrew,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/sandshrew-supreme-victors-sv-124.jpg,0.18,0.49,19.98
dcae1c75-5bb9-44fc-ba72-d98c35d6890b,Seel,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/seel-supreme-victors-sv-125.jpg,0.22,0.75,19.98
5a2ecca9-775e-43cc-8d87-4f50cf334106,Shinx,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/shinx-supreme-victors-sv-126.jpg,0.3,0.43,19.98
fdb7e1d6-dfc4-4a45-b4f2-c9fc2092f26b,Shroomish,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/shroomish-supreme-victors-sv-127.jpg,4.0,5.77,89.9
1491fc1c-3626-4188-880d-046c10038411,Skorupi,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/skorupi-supreme-victors-sv-128.jpg,0.12,0.31,23.49
83e0bfc8-6a44-4090-a508-697d063feb9d,Starly,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/starly-supreme-victors-sv-129.jpg,0.1,0.29,19.98
f8c35630-f2e6-4421-abf4-416e8f8e07a4,Surskit,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/surskit-supreme-victors-sv-130.jpg,0.1,0.29,19.98
ac807a05-a3d2-478a-afa2-33ab8a304eac,Turtwig,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/turtwig-supreme-victors-sv-131.jpg,0.37,0.7,19.98
0189f215-6521-4c8c-a759-60e537545d21,Whismur,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/whismur-supreme-victors-sv-132.jpg,1.5,2.8,19.98
a5922d53-2e1b-40f8-9796-f596e9dda209,Zubat,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/zubat-supreme-victors-sv-133.jpg,0.13,0.32,19.22
7ea1ad96-5dad-4459-a4fb-344ba8667e6c,Battle Tower,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/battle-tower-supreme-victors-sv-134.jpg,0.1,0.33,19.98
fd55ad75-b4cc-405c-a07d-617b39daca05,Champion’s Room,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/champions-room-supreme-victors-sv-135.jpg,0.1,0.28,17.76
a93ecfaa-85bb-4b6f-81e6-a0852e74d23f,Cynthia’s Guidance,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/cynthias-guidance-supreme-victors-sv-136.jpg,0.5,0.62,96.95
10ae2657-db3d-47e5-ad8a-c11675831f87,Cyrus’s Initiative,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/cyruss-initiative-supreme-victors-sv-137.jpg,0.15,0.48,19.98
1a66d302-a969-490e-be2d-5e6cbccbb0d3,Night Teleporter,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/night-teleporter-supreme-victors-sv-138.jpg,0.1,0.21,19.98
464b6b98-06da-4b8d-a8cb-722fe3369845,Palmer’s Contribution,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/palmers-contribution-supreme-victors-sv-139.jpg,0.25,0.61,19.98
edf56d16-c76e-485f-88f3-2620a08864a9,VS Seeker,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/vs-seeker-supreme-victors-sv-140.jpg,3.15,4.96,52.7
a0489541-3ecd-418d-b61d-104891650757,Absol G LV.X,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/absol-g-lv.x-supreme-victors-sv-141.jpg,89.98,69.21,200.0
a023018d-76de-4a8b-802a-072419199cb2,Blaziken FB LV.X,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/blaziken-fb-lv.x-supreme-victors-sv-142.jpg,64.99,95.18,1071.5
e3568cda-492f-4f4a-8775-5bf33daa0eb5,Charizard G LV.X,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/charizard-g-lv.x-supreme-victors-sv-143.jpg,128.82,442.59,1865.3
ca101326-c564-40df-a381-9c3123494aba,Electivire FB LV.X,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/electivire-fb-lv.x-supreme-victors-sv-144.jpg,29.99,56.18,585.88
7f150996-dee0-4d6b-9393-69a3abf58cc7,Garchomp C LV.X,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/garchomp-c-lv.x-supreme-victors-sv-145.jpg,74.99,88.97,597.0
1e93087a-0030-4dcd-b0ce-3b8a52fa5107,Rayquaza C LV.X,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/rayquaza-c-lv.x-supreme-victors-sv-146.jpg,200.0,218.66,1469.6
16bd4b11-3aa6-4129-8f95-ad1b4d66b55c,Staraptor FB LV.X,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/staraptor-fb-lv.x-supreme-victors-sv-147.jpg,38.69,55.53,498.4
b6e5cbc5-19b9-4748-a529-c5415ee6eb83,Articuno,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/articuno-supreme-victors-sv-148.jpg,210.93,357.14,2019.9
1f290624-ffe1-4740-b35b-4856448a37aa,Moltres,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/moltres-supreme-victors-sv-149.jpg,149.99,211.69,1999.9
15289988-efb0-411e-84f6-633e0996e64a,Zapdos,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/zapdos-supreme-victors-sv-150.jpg,221.26,211.27,1479.9
c1adcb1c-4a6c-4ade-89e0-e4421ed3c2a5,Milotic,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/milotic-supreme-victors-sv-sh7.jpg,149.4,235.54,1099.3
a5d7d980-01f6-4f7c-ba32-9a0369995cbf,Relicanth,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/relicanth-supreme-victors-sv-sh8.jpg,73.0,99.98,1394.9
3b9b9825-ce22-4782-886e-bc768fae01cb,Yanma,Platinum,Supreme Victors (SV),https://pkmncards.com/wp-content/uploads/yanma-supreme-victors-sv-sh9.jpg,65.01,66.68,644.0
3319f457-fe29-4d01-9793-7dd6f78d874d,Arcanine,Platinum,Rising Rivals (RR),https://pkmncards.com/wp-content/uploads/arcanine-rising-rivals-rr-1.jpg,36.17,59.75,399.32
13a7097a-10f6-4e4d-8847-119084f8a5a5,Bastiodon GL,Platinum,Rising Rivals (RR),https://pkmncards.com/wp-content/uploads/bastiodon-gl-rising-rivals-rr-2.jpg,3.61,9.27,109.8
6f151d98-1124-4988-8c53-edad8374eeb1,Darkrai G,Platinum,Rising Rivals (RR),https://pkmncards.com/wp-content/uploads/darkrai-g-rising-rivals-rr-3.jpg,39.98,67.27,699.0
e94de6f5-317e-4853-b35e-6cd812724e2e,Floatzel GL,Platinum,Rising Rivals (RR),https://pkmncards.com/wp-content/uploads/floatzel-gl-rising-rivals-rr-4.jpg,4.49,6.77,51.54
a7efaf16-c5ec-46f2-a44b-a805a0670167,Flygon,Platinum,Rising Rivals (RR),https://pkmncards.com/wp-content/uploads/flygon-rising-rivals-rr-5.jpg,11.97,19.16,114.4
dd00e533-7ca9-48b8-b9ff-89795c87e6cf,Froslass GL,Platinum,Rising Rivals (RR),https://pkmncards.com/wp-content/uploads/froslass-gl-rising-rivals-rr-6.jpg,4.0,9.58,180.0
5145928a-a3e8-4234-a352-40dd35713a95,Jirachi,Platinum,Rising Rivals (RR),https://pkmncards.com/wp-content/uploads/jirachi-rising-rivals-rr-7.jpg,22.49,25.84,265.0
f8735273-01d3-4add-81a4-3ef9178645aa,Lucario GL,Platinum,Rising Rivals (RR),https://pkmncards.com/wp-content/uploads/lucario-gl-rising-rivals-rr-8.jpg,11.25,24.43,13.38
274d9214-87b3-4aa2-b6e2-41a44ce0cde7,Luxray GL,Platinum,Rising Rivals (RR),https://pkmncards.com/wp-content/uploads/luxray-gl-rising-rivals-rr-9.jpg,13.35,21.67,199.9
a0bcb543-57c4-4448-937c-7fc92cc64c90,Mismagius GL,Platinum,Rising Rivals (RR),https://pkmncards.com/wp-content/uploads/mismagius-gl-rising-rivals-rr-10.jpg,6.72,10.5,115.0
